base_confidence,confidence_threshold,accuracy,correct_predictions,total_predictions
0.6,0.49,0.5628571428571428,197,350
0.6,0.5,0.5628571428571428,197,350
0.61,0.1,0.8857142857142857,310,350
0.61,0.11,0.8857142857142857,310,350
0.61,0.12,0.8857142857142857,310,350
0.61,0.13,0.8857142857142857,310,350
0.61,0.14,0.8857142857142857,310,350
0.61,0.15,0.8857142857142857,310,350
0.61,0.16,0.8857142857142857,310,350
0.61,0.17,0.8857142857142857,310,350
0.61,0.18,0.8857142857142857,310,350
0.61,0.19,0.8857142857142857,310,350
0.61,0.2,0.8857142857142857,310,350
0.61,0.21,0.8857142857142857,310,350
0.61,0.22,0.8857142857142857,310,350
0.61,0.23,0.8857142857142857,310,350
0.61,0.24,0.8857142857142857,310,350
0.61,0.25,0.8857142857142857,310,350
0.61,0.26,0.8857142857142857,310,350
0.61,0.27,0.8857142857142857,310,350
0.61,0.28,0.8857142857142857,310,350
0.61,0.29,0.8857142857142857,310,350
0.61,0.3,0.8857142857142857,310,350
0.61,0.31,0.8857142857142857,310,350
0.61,0.32,0.8857142857142857,310,350
0.61,0.33,0.8857142857142857,310,350
0.61,0.34,0.8857142857142857,310,350
0.61,0.35,0.8857142857142857,310,350
0.61,0.36,0.8857142857142857,310,350
0.61,0.37,0.8857142857142857,310,350
0.61,0.38,0.8857142857142857,310,350
0.61,0.39,0.8857142857142857,310,350
0.61,0.4,0.8857142857142857,310,350
0.61,0.41,0.8857142857142857,310,350
0.61,0.42,0.5657142857142857,198,350
0.61,0.43,0.5657142857142857,198,350
0.61,0.44,0.5657142857142857,198,350
0.61,0.45,0.5657142857142857,198,350
0.61,0.46,0.5657142857142857,198,350
0.61,0.47,0.5657142857142857,198,350
0.61,0.48,0.5657142857142857,198,350
0.61,0.49,0.5657142857142857,198,350
0.61,0.5,0.5628571428571428,197,350
0.62,0.1,0.8857142857142857,310,350
0.62,0.11,0.8857142857142857,310,350
0.62,0.12,0.8857142857142857,310,350
0.62,0.13,0.8857142857142857,310,350
0.62,0.14,0.8857142857142857,310,350
0.62,0.15,0.8857142857142857,310,350
0.62,0.16,0.8857142857142857,310,350
0.62,0.17,0.8857142857142857,310,350
0.62,0.18,0.8857142857142857,310,350
0.62,0.19,0.8857142857142857,310,350
0.62,0.2,0.8857142857142857,310,350
0.62,0.21,0.8857142857142857,310,350
0.62,0.22,0.8857142857142857,310,350
0.62,0.23,0.8857142857142857,310,350
0.62,0.24,0.8857142857142857,310,350
0.62,0.25,0.8857142857142857,310,350
0.62,0.26,0.8857142857142857,310,350
0.62,0.27,0.8857142857142857,310,350
0.62,0.28,0.8857142857142857,310,350
0.62,0.29,0.8857142857142857,310,350
0.62,0.3,0.8857142857142857,310,350
0.62,0.31,0.8857142857142857,310,350
0.62,0.32,0.8857142857142857,310,350
0.62,0.33,0.8857142857142857,310,350
0.62,0.34,0.8857142857142857,310,350
0.62,0.35,0.8857142857142857,310,350
0.62,0.36,0.8857142857142857,310,350
0.62,0.37,0.8857142857142857,310,350
0.62,0.38,0.8857142857142857,310,350
0.62,0.39,0.8857142857142857,310,350
0.62,0.4,0.8857142857142857,310,350
0.62,0.41,0.8857142857142857,310,350
0.62,0.42,0.8857142857142857,310,350
0.62,0.43,0.5657142857142857,198,350
0.62,0.44,0.5657142857142857,198,350
0.62,0.45,0.5657142857142857,198,350
0.62,0.46,0.5657142857142857,198,350
0.62,0.47,0.5657142857142857,198,350
0.62,0.48,0.5657142857142857,198,350
0.62,0.49,0.5657142857142857,198,350
0.62,0.5,0.5657142857142857,198,350
0.63,0.1,0.8857142857142857,310,350
0.63,0.11,0.8857142857142857,310,350
0.63,0.12,0.8857142857142857,310,350
0.63,0.13,0.8857142857142857,310,350
0.63,0.14,0.8857142857142857,310,350
0.63,0.15,0.8857142857142857,310,350
0.63,0.16,0.8857142857142857,310,350
0.63,0.17,0.8857142857142857,310,350
0.63,0.18,0.8857142857142857,310,350
0.63,0.19,0.8857142857142857,310,350
0.63,0.2,0.8857142857142857,310,350
0.63,0.21,0.8857142857142857,310,350
0.63,0.22,0.8857142857142857,310,350
0.63,0.23,0.8857142857142857,310,350
0.63,0.24,0.8857142857142857,310,350
0.63,0.25,0.8857142857142857,310,350
0.63,0.26,0.8857142857142857,310,350
0.63,0.27,0.8857142857142857,310,350
0.63,0.28,0.8857142857142857,310,350
0.63,0.29,0.8857142857142857,310,350
0.63,0.3,0.8857142857142857,310,350
0.63,0.31,0.8857142857142857,310,350
0.63,0.32,0.8857142857142857,310,350
0.63,0.33,0.8857142857142857,310,350
0.63,0.34,0.8857142857142857,310,350
0.63,0.35,0.8857142857142857,310,350
0.63,0.36,0.8857142857142857,310,350
0.63,0.37,0.8857142857142857,310,350
0.63,0.38,0.8857142857142857,310,350
0.63,0.39,0.8857142857142857,310,350
0.63,0.4,0.8857142857142857,310,350
0.63,0.41,0.8857142857142857,310,350
0.63,0.42,0.8857142857142857,310,350
0.63,0.43,0.8857142857142857,310,350
0.63,0.44,0.5657142857142857,198,350
0.63,0.45,0.5657142857142857,198,350
0.63,0.46,0.5657142857142857,198,350
0.63,0.47,0.5657142857142857,198,350
0.63,0.48,0.5657142857142857,198,350
0.63,0.49,0.5657142857142857,198,350
0.63,0.5,0.5657142857142857,198,350
0.64,0.1,0.8857142857142857,310,350
0.64,0.11,0.8857142857142857,310,350
0.64,0.12,0.8857142857142857,310,350
0.64,0.13,0.8857142857142857,310,350
0.64,0.14,0.8857142857142857,310,350
0.64,0.15,0.8857142857142857,310,350
0.64,0.16,0.8857142857142857,310,350
0.64,0.17,0.8857142857142857,310,350
0.64,0.18,0.8857142857142857,310,350
0.64,0.19,0.8857142857142857,310,350
0.64,0.2,0.8857142857142857,310,350
0.64,0.21,0.8857142857142857,310,350
0.64,0.22,0.8857142857142857,310,350
0.64,0.23,0.8857142857142857,310,350
0.64,0.24,0.8857142857142857,310,350
0.64,0.25,0.8857142857142857,310,350
0.64,0.26,0.8857142857142857,310,350
0.64,0.27,0.8857142857142857,310,350
0.64,0.28,0.8857142857142857,310,350
0.64,0.29,0.8857142857142857,310,350
0.64,0.3,0.8857142857142857,310,350
0.64,0.31,0.8857142857142857,310,350
0.64,0.32,0.8857142857142857,310,350
0.64,0.33,0.8857142857142857,310,350
0.64,0.34,0.8857142857142857,310,350
0.64,0.35,0.8857142857142857,310,350
0.64,0.36,0.8857142857142857,310,350
0.64,0.37,0.8857142857142857,310,350
0.64,0.38,0.8857142857142857,310,350
0.64,0.39,0.8857142857142857,310,350
0.64,0.4,0.8857142857142857,310,350
0.64,0.41,0.8857142857142857,310,350
0.64,0.42,0.8857142857142857,310,350
0.64,0.43,0.8857142857142857,310,350
0.64,0.44,0.8857142857142857,310,350
0.64,0.45,0.5657142857142857,198,350
0.64,0.46,0.5657142857142857,198,350
0.64,0.47,0.5657142857142857,198,350
0.64,0.48,0.5657142857142857,198,350
0.64,0.49,0.5657142857142857,198,350
0.64,0.5,0.5657142857142857,198,350
0.65,0.1,0.8857142857142857,310,350
0.65,0.11,0.8857142857142857,310,350
0.65,0.12,0.8857142857142857,310,350
0.65,0.13,0.8857142857142857,310,350
0.65,0.14,0.8857142857142857,310,350
0.65,0.15,0.8857142857142857,310,350
0.65,0.16,0.8857142857142857,310,350
0.65,0.17,0.8857142857142857,310,350
0.65,0.18,0.8857142857142857,310,350
0.65,0.19,0.8857142857142857,310,350
0.65,0.2,0.8857142857142857,310,350
0.65,0.21,0.8857142857142857,310,350
0.65,0.22,0.8857142857142857,310,350
0.65,0.23,0.8857142857142857,310,350
0.65,0.24,0.8857142857142857,310,350
0.65,0.25,0.8857142857142857,310,350
0.65,0.26,0.8857142857142857,310,350
0.65,0.27,0.8857142857142857,310,350
0.65,0.28,0.8857142857142857,310,350
0.65,0.29,0.8857142857142857,310,350
0.65,0.3,0.8857142857142857,310,350
0.65,0.31,0.8857142857142857,310,350
0.65,0.32,0.8857142857142857,310,350
0.65,0.33,0.8857142857142857,310,350
0.65,0.34,0.8857142857142857,310,350
0.65,0.35,0.8857142857142857,310,350
0.65,0.36,0.8857142857142857,310,350
0.65,0.37,0.8857142857142857,310,350
0.65,0.38,0.8857142857142857,310,350
0.65,0.39,0.8857142857142857,310,350
0.65,0.4,0.8857142857142857,310,350
0.65,0.41,0.8857142857142857,310,350
0.65,0.42,0.8857142857142857,310,350
0.65,0.43,0.8857142857142857,310,350
0.65,0.44,0.8857142857142857,310,350
0.65,0.45,0.8857142857142857,310,350
0.65,0.46,0.5657142857142857,198,350
0.65,0.47,0.5657142857142857,198,350
0.65,0.48,0.5657142857142857,198,350
0.65,0.49,0.5657142857142857,198,350
0.65,0.5,0.5657142857142857,198,350
0.66,0.1,0.8857142857142857,310,350
0.66,0.11,0.8857142857142857,310,350
0.66,0.12,0.8857142857142857,310,350
0.66,0.13,0.8857142857142857,310,350
0.66,0.14,0.8857142857142857,310,350
0.66,0.15,0.8857142857142857,310,350
0.66,0.16,0.8857142857142857,310,350
0.66,0.17,0.8857142857142857,310,350
0.66,0.18,0.8857142857142857,310,350
0.66,0.19,0.8857142857142857,310,350
0.66,0.2,0.8857142857142857,310,350
0.66,0.21,0.8857142857142857,310,350
0.66,0.22,0.8857142857142857,310,350
0.66,0.23,0.8857142857142857,310,350
0.66,0.24,0.8857142857142857,310,350
0.66,0.25,0.8857142857142857,310,350
0.66,0.26,0.8857142857142857,310,350
0.66,0.27,0.8857142857142857,310,350
0.66,0.28,0.8857142857142857,310,350
0.66,0.29,0.8857142857142857,310,350
0.66,0.3,0.8857142857142857,310,350
0.66,0.31,0.8857142857142857,310,350
0.66,0.32,0.8857142857142857,310,350
0.66,0.33,0.8857142857142857,310,350
0.66,0.34,0.8857142857142857,310,350
0.66,0.35,0.8857142857142857,310,350
0.66,0.36,0.8857142857142857,310,350
0.66,0.37,0.8857142857142857,310,350
0.66,0.38,0.8857142857142857,310,350
0.66,0.39,0.8857142857142857,310,350
0.66,0.4,0.8857142857142857,310,350
0.66,0.41,0.8857142857142857,310,350
0.66,0.42,0.8857142857142857,310,350
0.66,0.43,0.8857142857142857,310,350
0.66,0.44,0.8857142857142857,310,350
0.66,0.45,0.8857142857142857,310,350
0.66,0.46,0.8857142857142857,310,350
0.66,0.47,0.5657142857142857,198,350
0.66,0.48,0.5657142857142857,198,350
0.66,0.49,0.5657142857142857,198,350
0.66,0.5,0.5657142857142857,198,350
0.67,0.1,0.8857142857142857,310,350
0.67,0.11,0.8857142857142857,310,350
0.67,0.12,0.8857142857142857,310,350
0.67,0.13,0.8857142857142857,310,350
0.67,0.14,0.8857142857142857,310,350
0.67,0.15,0.8857142857142857,310,350
0.67,0.16,0.8857142857142857,310,350
0.67,0.17,0.8857142857142857,310,350
0.67,0.18,0.8857142857142857,310,350
0.67,0.19,0.8857142857142857,310,350
0.67,0.2,0.8857142857142857,310,350
0.67,0.21,0.8857142857142857,310,350
0.67,0.22,0.8857142857142857,310,350
0.67,0.23,0.8857142857142857,310,350
0.67,0.24,0.8857142857142857,310,350
0.67,0.25,0.8857142857142857,310,350
0.67,0.26,0.8857142857142857,310,350
0.67,0.27,0.8857142857142857,310,350
0.67,0.28,0.8857142857142857,310,350
0.67,0.29,0.8857142857142857,310,350
0.67,0.3,0.8857142857142857,310,350
0.67,0.31,0.8857142857142857,310,350
0.67,0.32,0.8857142857142857,310,350
0.67,0.33,0.8857142857142857,310,350
0.67,0.34,0.8857142857142857,310,350
0.67,0.35,0.8857142857142857,310,350
0.67,0.36,0.8857142857142857,310,350
0.67,0.37,0.8857142857142857,310,350
0.67,0.38,0.8857142857142857,310,350
0.67,0.39,0.8857142857142857,310,350
0.67,0.4,0.8857142857142857,310,350
0.67,0.41,0.8857142857142857,310,350
0.67,0.42,0.8857142857142857,310,350
0.67,0.43,0.8857142857142857,310,350
0.67,0.44,0.8857142857142857,310,350
0.67,0.45,0.8857142857142857,310,350
0.67,0.46,0.8857142857142857,310,350
0.67,0.47,0.8857142857142857,310,350
0.67,0.48,0.5657142857142857,198,350
0.67,0.49,0.5657142857142857,198,350
0.67,0.5,0.5657142857142857,198,350
0.68,0.1,0.8857142857142857,310,350
0.68,0.11,0.8857142857142857,310,350
0.68,0.12,0.8857142857142857,310,350
0.68,0.13,0.8857142857142857,310,350
0.68,0.14,0.8857142857142857,310,350
0.68,0.15,0.8857142857142857,310,350
0.68,0.16,0.8857142857142857,310,350
0.68,0.17,0.8857142857142857,310,350
0.68,0.18,0.8857142857142857,310,350
0.68,0.19,0.8857142857142857,310,350
0.68,0.2,0.8857142857142857,310,350
0.68,0.21,0.8857142857142857,310,350
0.68,0.22,0.8857142857142857,310,350
0.68,0.23,0.8857142857142857,310,350
0.68,0.24,0.8857142857142857,310,350
0.68,0.25,0.8857142857142857,310,350
0.68,0.26,0.8857142857142857,310,350
0.68,0.27,0.8857142857142857,310,350
0.68,0.28,0.8857142857142857,310,350
0.68,0.29,0.8857142857142857,310,350
0.68,0.3,0.8857142857142857,310,350
0.68,0.31,0.8857142857142857,310,350
0.68,0.32,0.8857142857142857,310,350
0.68,0.33,0.8857142857142857,310,350
0.68,0.34,0.8857142857142857,310,350
0.68,0.35,0.8857142857142857,310,350
0.68,0.36,0.8857142857142857,310,350
0.68,0.37,0.8857142857142857,310,350
0.68,0.38,0.8857142857142857,310,350
0.68,0.39,0.8857142857142857,310,350
0.68,0.4,0.8857142857142857,310,350
0.68,0.41,0.8857142857142857,310,350
0.68,0.42,0.8857142857142857,310,350
0.68,0.43,0.8857142857142857,310,350
0.68,0.44,0.8857142857142857,310,350
0.68,0.45,0.8857142857142857,310,350
0.68,0.46,0.8857142857142857,310,350
0.68,0.47,0.8857142857142857,310,350
0.68,0.48,0.8857142857142857,310,350
0.68,0.49,0.5657142857142857,198,350
0.68,0.5,0.5657142857142857,198,350
0.69,0.1,0.8857142857142857,310,350
0.69,0.11,0.8857142857142857,310,350
0.69,0.12,0.8857142857142857,310,350
0.69,0.13,0.8857142857142857,310,350
0.69,0.14,0.8857142857142857,310,350
0.69,0.15,0.8857142857142857,310,350
0.69,0.16,0.8857142857142857,310,350
0.69,0.17,0.8857142857142857,310,350
0.69,0.18,0.8857142857142857,310,350
0.69,0.19,0.8857142857142857,310,350
0.69,0.2,0.8857142857142857,310,350
0.69,0.21,0.8857142857142857,310,350
0.69,0.22,0.8857142857142857,310,350
0.69,0.23,0.8857142857142857,310,350
0.69,0.24,0.8857142857142857,310,350
0.69,0.25,0.8857142857142857,310,350
0.69,0.26,0.8857142857142857,310,350
0.69,0.27,0.8857142857142857,310,350
0.69,0.28,0.8857142857142857,310,350
0.69,0.29,0.8857142857142857,310,350
0.69,0.3,0.8857142857142857,310,350
0.69,0.31,0.8857142857142857,310,350
0.69,0.32,0.8857142857142857,310,350
0.69,0.33,0.8857142857142857,310,350
0.69,0.34,0.8857142857142857,310,350
0.69,0.35,0.8857142857142857,310,350
0.69,0.36,0.8857142857142857,310,350
0.69,0.37,0.8857142857142857,310,350
0.69,0.38,0.8857142857142857,310,350
0.69,0.39,0.8857142857142857,310,350
0.69,0.4,0.8857142857142857,310,350
0.69,0.41,0.8857142857142857,310,350
0.69,0.42,0.8857142857142857,310,350
0.69,0.43,0.8857142857142857,310,350
0.69,0.44,0.8857142857142857,310,350
0.69,0.45,0.8857142857142857,310,350
0.69,0.46,0.8857142857142857,310,350
0.69,0.47,0.8857142857142857,310,350
0.69,0.48,0.8857142857142857,310,350
0.69,0.49,0.5657142857142857,198,350
0.69,0.5,0.5657142857142857,198,350
0.7,0.1,0.8857142857142857,310,350
0.7,0.11,0.8857142857142857,310,350
0.7,0.12,0.8857142857142857,310,350
0.7,0.13,0.8857142857142857,310,350
0.7,0.14,0.8857142857142857,310,350
0.7,0.15,0.8857142857142857,310,350
0.7,0.16,0.8857142857142857,310,350
0.7,0.17,0.8857142857142857,310,350
0.7,0.18,0.8857142857142857,310,350
0.7,0.19,0.8857142857142857,310,350
0.7,0.2,0.8857142857142857,310,350
0.7,0.21,0.8857142857142857,310,350
0.7,0.22,0.8857142857142857,310,350
0.7,0.23,0.8857142857142857,310,350
0.7,0.24,0.8857142857142857,310,350
0.7,0.25,0.8857142857142857,310,350
0.7,0.26,0.8857142857142857,310,350
0.7,0.27,0.8857142857142857,310,350
0.7,0.28,0.8857142857142857,310,350
0.7,0.29,0.8857142857142857,310,350
0.7,0.3,0.8857142857142857,310,350
0.7,0.31,0.8857142857142857,310,350
0.7,0.32,0.8857142857142857,310,350
0.7,0.33,0.8857142857142857,310,350
0.7,0.34,0.8857142857142857,310,350
0.7,0.35,0.8857142857142857,310,350
0.7,0.36,0.8857142857142857,310,350
0.7,0.37,0.8857142857142857,310,350
0.7,0.38,0.8857142857142857,310,350
0.7,0.39,0.8857142857142857,310,350
0.7,0.4,0.8857142857142857,310,350
0.7,0.41,0.8857142857142857,310,350
0.7,0.42,0.8857142857142857,310,350
0.7,0.43,0.8857142857142857,310,350
0.7,0.44,0.8857142857142857,310,350
0.7,0.45,0.8857142857142857,310,350
0.7,0.46,0.8857142857142857,310,350
0.7,0.47,0.8857142857142857,310,350
0.7,0.48,0.8857142857142857,310,350
0.7,0.49,0.8857142857142857,310,350
0.7,0.5,0.5657142857142857,198,350
0.71,0.1,0.8857142857142857,310,350
0.71,0.11,0.8857142857142857,310,350
0.71,0.12,0.8857142857142857,310,350
0.71,0.13,0.8857142857142857,310,350
0.71,0.14,0.8857142857142857,310,350
0.71,0.15,0.8857142857142857,310,350
0.71,0.16,0.8857142857142857,310,350
0.71,0.17,0.8857142857142857,310,350
0.71,0.18,0.8857142857142857,310,350
0.71,0.19,0.8857142857142857,310,350
0.71,0.2,0.8857142857142857,310,350
0.71,0.21,0.8857142857142857,310,350
0.71,0.22,0.8857142857142857,310,350
0.71,0.23,0.8857142857142857,310,350
0.71,0.24,0.8857142857142857,310,350
0.71,0.25,0.8857142857142857,310,350
0.71,0.26,0.8857142857142857,310,350
0.71,0.27,0.8857142857142857,310,350
0.71,0.28,0.8857142857142857,310,350
0.71,0.29,0.8857142857142857,310,350
0.71,0.3,0.8857142857142857,310,350
0.71,0.31,0.8857142857142857,310,350
0.71,0.32,0.8857142857142857,310,350
0.71,0.33,0.8857142857142857,310,350
0.71,0.34,0.8857142857142857,310,350
0.71,0.35,0.8857142857142857,310,350
0.71,0.36,0.8857142857142857,310,350
0.71,0.37,0.8857142857142857,310,350
0.71,0.38,0.8857142857142857,310,350
0.71,0.39,0.8857142857142857,310,350
0.71,0.4,0.8857142857142857,310,350
0.71,0.41,0.8857142857142857,310,350
0.71,0.42,0.8857142857142857,310,350
0.71,0.43,0.8857142857142857,310,350
0.71,0.44,0.8857142857142857,310,350
0.71,0.45,0.8857142857142857,310,350
0.71,0.46,0.8857142857142857,310,350
0.71,0.47,0.8857142857142857,310,350
0.71,0.48,0.8857142857142857,310,350
0.71,0.49,0.8857142857142857,310,350
0.71,0.5,0.8857142857142857,310,350
0.72,0.1,0.8857142857142857,310,350
0.72,0.11,0.8857142857142857,310,350
0.72,0.12,0.8857142857142857,310,350
0.72,0.13,0.8857142857142857,310,350
0.72,0.14,0.8857142857142857,310,350
0.72,0.15,0.8857142857142857,310,350
0.72,0.16,0.8857142857142857,310,350
0.72,0.17,0.8857142857142857,310,350
0.72,0.18,0.8857142857142857,310,350
0.72,0.19,0.8857142857142857,310,350
0.72,0.2,0.8857142857142857,310,350
0.72,0.21,0.8857142857142857,310,350
0.72,0.22,0.8857142857142857,310,350
0.72,0.23,0.8857142857142857,310,350
0.72,0.24,0.8857142857142857,310,350
0.72,0.25,0.8857142857142857,310,350
0.72,0.26,0.8857142857142857,310,350
0.72,0.27,0.8857142857142857,310,350
0.72,0.28,0.8857142857142857,310,350
0.72,0.29,0.8857142857142857,310,350
0.72,0.3,0.8857142857142857,310,350
0.72,0.31,0.8857142857142857,310,350
0.72,0.32,0.8857142857142857,310,350
0.72,0.33,0.8857142857142857,310,350
0.72,0.34,0.8857142857142857,310,350
0.72,0.35,0.8857142857142857,310,350
0.72,0.36,0.8857142857142857,310,350
0.72,0.37,0.8857142857142857,310,350
0.72,0.38,0.8857142857142857,310,350
0.72,0.39,0.8857142857142857,310,350
0.72,0.4,0.8857142857142857,310,350
0.72,0.41,0.8857142857142857,310,350
0.72,0.42,0.8857142857142857,310,350
0.72,0.43,0.8857142857142857,310,350
0.72,0.44,0.8857142857142857,310,350
0.72,0.45,0.8857142857142857,310,350
0.72,0.46,0.8857142857142857,310,350
0.72,0.47,0.8857142857142857,310,350
0.72,0.48,0.8857142857142857,310,350
0.72,0.49,0.8857142857142857,310,350
0.72,0.5,0.8857142857142857,310,350
0.73,0.1,0.8857142857142857,310,350
0.73,0.11,0.8857142857142857,310,350
0.73,0.12,0.8857142857142857,310,350
0.73,0.13,0.8857142857142857,310,350
0.73,0.14,0.8857142857142857,310,350
0.73,0.15,0.8857142857142857,310,350
0.73,0.16,0.8857142857142857,310,350
0.73,0.17,0.8857142857142857,310,350
0.73,0.18,0.8857142857142857,310,350
0.73,0.19,0.8857142857142857,310,350
0.73,0.2,0.8857142857142857,310,350
0.73,0.21,0.8857142857142857,310,350
0.73,0.22,0.8857142857142857,310,350
0.73,0.23,0.8857142857142857,310,350
0.73,0.24,0.8857142857142857,310,350
0.73,0.25,0.8857142857142857,310,350
0.73,0.26,0.8857142857142857,310,350
0.73,0.27,0.8857142857142857,310,350
0.73,0.28,0.8857142857142857,310,350
0.73,0.29,0.8857142857142857,310,350
0.73,0.3,0.8857142857142857,310,350
0.73,0.31,0.8857142857142857,310,350
0.73,0.32,0.8857142857142857,310,350
0.73,0.33,0.8857142857142857,310,350
0.73,0.34,0.8857142857142857,310,350
0.73,0.35,0.8857142857142857,310,350
0.73,0.36,0.8857142857142857,310,350
0.73,0.37,0.8857142857142857,310,350
0.73,0.38,0.8857142857142857,310,350
0.73,0.39,0.8857142857142857,310,350
0.73,0.4,0.8857142857142857,310,350
0.73,0.41,0.8857142857142857,310,350
0.73,0.42,0.8857142857142857,310,350
0.73,0.43,0.8857142857142857,310,350
0.73,0.44,0.8857142857142857,310,350
0.73,0.45,0.8857142857142857,310,350
0.73,0.46,0.8857142857142857,310,350
0.73,0.47,0.8857142857142857,310,350
0.73,0.48,0.8857142857142857,310,350
0.73,0.49,0.8857142857142857,310,350
0.73,0.5,0.8857142857142857,310,350
0.74,0.1,0.8857142857142857,310,350
0.74,0.11,0.8857142857142857,310,350
0.74,0.12,0.8857142857142857,310,350
0.74,0.13,0.8857142857142857,310,350
0.74,0.14,0.8857142857142857,310,350
0.74,0.15,0.8857142857142857,310,350
0.74,0.16,0.8857142857142857,310,350
0.74,0.17,0.8857142857142857,310,350
0.74,0.18,0.8857142857142857,310,350
0.74,0.19,0.8857142857142857,310,350
0.74,0.2,0.8857142857142857,310,350
0.74,0.21,0.8857142857142857,310,350
0.74,0.22,0.8857142857142857,310,350
0.74,0.23,0.8857142857142857,310,350
0.74,0.24,0.8857142857142857,310,350
0.74,0.25,0.8857142857142857,310,350
0.74,0.26,0.8857142857142857,310,350
0.74,0.27,0.8857142857142857,310,350
0.74,0.28,0.8857142857142857,310,350
0.74,0.29,0.8857142857142857,310,350
0.74,0.3,0.8857142857142857,310,350
0.74,0.31,0.8857142857142857,310,350
0.74,0.32,0.8857142857142857,310,350
0.74,0.33,0.8857142857142857,310,350
0.74,0.34,0.8857142857142857,310,350
0.74,0.35,0.8857142857142857,310,350
0.74,0.36,0.8857142857142857,310,350
0.74,0.37,0.8857142857142857,310,350
0.74,0.38,0.8857142857142857,310,350
0.74,0.39,0.8857142857142857,310,350
0.74,0.4,0.8857142857142857,310,350
0.74,0.41,0.8857142857142857,310,350
0.74,0.42,0.8857142857142857,310,350
0.74,0.43,0.8857142857142857,310,350
0.74,0.44,0.8857142857142857,310,350
0.74,0.45,0.8857142857142857,310,350
0.74,0.46,0.8857142857142857,310,350
0.74,0.47,0.8857142857142857,310,350
0.74,0.48,0.8857142857142857,310,350
0.74,0.49,0.8857142857142857,310,350
0.74,0.5,0.8857142857142857,310,350
0.75,0.1,0.8857142857142857,310,350
0.75,0.11,0.8857142857142857,310,350
0.75,0.12,0.8857142857142857,310,350
0.75,0.13,0.8857142857142857,310,350
0.75,0.14,0.8857142857142857,310,350
0.75,0.15,0.8857142857142857,310,350
0.75,0.16,0.8857142857142857,310,350
0.75,0.17,0.8857142857142857,310,350
0.75,0.18,0.8857142857142857,310,350
0.75,0.19,0.8857142857142857,310,350
0.75,0.2,0.8857142857142857,310,350
0.75,0.21,0.8857142857142857,310,350
0.75,0.22,0.8857142857142857,310,350
0.75,0.23,0.8857142857142857,310,350
0.75,0.24,0.8857142857142857,310,350
0.75,0.25,0.8857142857142857,310,350
0.75,0.26,0.8857142857142857,310,350
0.75,0.27,0.8857142857142857,310,350
0.75,0.28,0.8857142857142857,310,350
0.75,0.29,0.8857142857142857,310,350
0.75,0.3,0.8857142857142857,310,350
0.75,0.31,0.8857142857142857,310,350
0.75,0.32,0.8857142857142857,310,350
0.75,0.33,0.8857142857142857,310,350
0.75,0.34,0.8857142857142857,310,350
0.75,0.35,0.8857142857142857,310,350
0.75,0.36,0.8857142857142857,310,350
0.75,0.37,0.8857142857142857,310,350
0.75,0.38,0.8857142857142857,310,350
0.75,0.39,0.8857142857142857,310,350
0.75,0.4,0.8857142857142857,310,350
0.75,0.41,0.8857142857142857,310,350
0.75,0.42,0.8857142857142857,310,350
0.75,0.43,0.8857142857142857,310,350
0.75,0.44,0.8857142857142857,310,350
0.75,0.45,0.8857142857142857,310,350
0.75,0.46,0.8857142857142857,310,350
0.75,0.47,0.8857142857142857,310,350
0.75,0.48,0.8857142857142857,310,350
